nombre,usuario,cantidad_comentarios,cantidad_likes,Cantidad_Retweets,mencion,texto_tokenizado,lematizado
Gustavo Petro,@petrogustavo,541,872,2700,[],aunque no es una encuesta de intención de voto mide la magnitud de búsquedas en internet para juan manuel galán en verde federico gutiérrez en amarillo sergio fajardo en rojo y gustavo petro en azul fuente trends de google ,aunque no ser uno encuesta de intención de voto medir el magnitud de búsqueda en internet para juan manuel galán en verde federico gutiérrez en amarillo sergio fajardo en rojo y gustavo petro en azul fuente trends de google
Gustavo Petro,@petrogustavo,515,941,2200,['@vickydavilah'],será cierto que el de la población colombiana es de estrato y como dice la muestra de la encuesta telefónica de guarumo si no es cierto la prensa no debería denunciar el sesgo horroroso que acaba de publicar guarumo quote tweet vicky dávila oct la foto de las presidenciales hoy según guarumo puntea fajardo baja petro y fico char y galán dan la pelea ,ser cierto que el de el población colombiano ser de estrato y como decir el muestra de el encuesta telefónico de guarumo si no ser cierto el prensa no deber denunciar el sesgo horroroso que acabar de publicar guarumo quote tweet vicky dávila oct el foto de el presidencial hoy según guarumo puntea fajardo bajo petro y fico char y galán dar el pelea
Gustavo Petro,@petrogustavo,108,578,1100,"['@jenniferariasf', '@pizarromariajo']",los jefes el uribismo han desplegado el clima que usan los asesinos para disparar al profesor galindo lo asesinan en medellín por sus denuncias contra el binomio uribismo gea alrededor del descalabro de hidroituangoquote tweet jennifer arias oct señora ud que es hija de un asesino se atreve a firmar y acusar a los uribistas respete que los uribistas no tenemos manchadas las manos de sangre como si las tiene la gente del m y su alianza con escobar twitter com pizarromariajo…,el jefe el uribismo haber desplegar el clima que usar el asesino para disparar al profesor galindo él asesinar en medellín por su denuncia contra el binomio uribismo gea alrededor del descalabro de hidroituangoquote tweet jennifer arias oct señora ud que ser hija de uno asesino él atrevir a firmar y acusar a el uribista respetar que el uribista no tener manchada el mano de sangre como si él tener el gente del m y su alianza con escobar twitter com pizarromariajo …
Gustavo Petro,@petrogustavo,42,123,395,"['@alfonsoarango24', '@petrogustavo']",mmmmm es la primera vez que leo a alguien que diga que la lucha contra el cambio climático es retrograda la lucha social más intensa en el siglo xxi será la lucha por la vida la lucha contra el cambio climaticoquote tweet alfonso arango oct  queremos un líder de la izquierda que sea joven no un adulto mayor de la tercera edad alquien de izquierda pero con pensamiento del siglo este es un retrógrado,mmmmm ser el primero vez que leer a alguien que decir que el lucha contra el cambio climático ser retrograr el lucha social más intenso en el siglo xxi ser el lucha por el vida el lucha contra el cambio climaticoquote tweet alfonso arango oct   querer uno líder de el izquierda que ser joven no uno adulto mayor de el tercero edad alquien de izquierda pero con pensamiento del siglo este ser uno retrógrado
Gustavo Petro,@petrogustavo,28,143,420,"['@joserivaden', '@petrogustavo']",veo que contestaste sin leer el artículo algo que se observa mucho en personas sin argumentos el artículo al que me refiero es de uno de los periódicos más serios del mundo vuelvo a escribir el link para ver si te atreves a leerlo tweet alberto jose oct  tu si hablas m ,ver que contestastar sin leer el artículo algo que él observar mucho en persona sin argumento el artículo al que yo referir ser de uno de el periódico más serio del mundo volver a escribir el link para ver si tú atreves  a leer él tweet alberto jose oct   tu si hablir m
Gustavo Petro,@petrogustavo,11,42,164,"['@tatogonzal', '@petrogustavo']",el salvador de la humanidad eres tú y tus congéneres si actúan contra el cambio climático que implica cambiar el sistema económico de la humanidad quote tweet tato gonzález oct  q viva el nuevo rey mundial salvador de la humanidad pertis ,el salvador de el humanidad ser tú y tu congéner si actúar contra el cambio climático que implicar cambiar el sistema económico de el humanidad quote tweet tato gonzález oct   q vivir el nuevo rey mundial salvador de el humanidad pertis
Gustavo Petro,@petrogustavo,115,615,1600,[],el de la población mundial la más rica emite el doble de todas las emisiones de co que produce la mitad de la humanidad la más pobre la desigualdad en el consumo y la produccion como motor de la extinción de la vida ,el de el población mundial el más rico emitir el doble de todo el emisión de co que producir el mitad de el humanidad el más pobre el desigualdad en el consumo y el produccion como motor de el extinción de el vida
Gustavo Petro,@petrogustavo,391,2600,7300,[],colombia humana exige la aplicación del protocolo de minnesota y el nombramiento de una comisión judicial independiente para investigar los asesinatos de líderes sociales de excombatientes y de militantes de nuestro movimiento ,colombia humano exigir el aplicación del protocolo de minnesota y el nombramiento de uno comisión judicial independiente para investigar el asesinato de líder social de excombatiente y de militante de nuestro movimiento
Gustavo Petro,@petrogustavo,34,571,1000,['@slondonouribe'],asesinaron a un hombre que denunciaba el maridaje del gea grupo empresarial con la clase política de antioquia para robarse a través de su contratación a epm de eso surgió el mega descalabro de hidroituango quién asesinó al profesor galindo quote tweet santiagolondoñouribe oct hay que ser muy inescrupuloso o muy perverso o ambos para aprovecharse de un asesinato e impulsar una pelea política medellín en manos de un ser despreciable ,asesinar a uno hombre que denunciar el maridaje del gea grupo empresarial con el clase político de antioquia para robar él a través de su contratación a epm de ese surgir el mego descalabro de hidroituango quién asesinar al profesor galindo quote tweet santiagolondoñouribe oct haber que ser mucho inescrupuloso o mucho perverso o ambos para aprovechar él de uno asesinato e impulsar uno pelea político medellín en manos de uno ser despreciable
Gustavo Petro,@petrogustavo,56,776,1200,['@colbolivariana'],el mensaje que dejaron los asesinos del profesor galindo al quemarle un libro en el pecho es el mismo de las camisas negras de franco muera la inteligencia es el ascenso del irracionalismo bárbaro al poder en colombia el ascenso del fascismo quote tweet yonosefilosofar oct elias galindo pertenecía al movimiento colombia humana hoy fue asesinado a puñal con sevicia le prendieron fuego un libro y lo pusieron sobre su pecho duque nos retornó a la época más oscura del paramilitarismo del extermino a la oposición a la barbarie duque fascista ,el mensaje que dejar el asesino del profesor galindo al quemar él uno libro en el pecho ser el mismo de el camisa negro de franco morir el inteligencia ser el ascenso del irracionalismo bárbaro al poder en colombia el ascenso del fascismo quote tweet yonosefilosofar oct elia galindo pertenecer al movimiento colombia humano hoy ser asesinar a puñal con sevicia él prender fuego uno libro y él poner sobre su pecho duque yo retornar a el época más oscuro del paramilitarismo del extermino a el oposición a el barbarie duque fascista
Gustavo Petro,@petrogustavo,128,1500,4200,[],a quienes asusta más la movilización ciudadana que no genera muertos que la represión policial que si es a quienes les asusta la democracia y por tanto el fin de hacer leyes para privilegiados y no para el conjunto de la sociedad ,a quien asustar más el movilización ciudadano que no generar muerto que el represión policial que si ser a quien él asustar el democracia y por tanto el fin de hacer ley para privilegiado y no para el conjunto de el sociedad
Gustavo Petro,@petrogustavo,1000,1600,6700,['@a_ordonezm'],nuestro embajador fascista ante la oea en plena campaña electoral quote tweet alejandro ordóñez oct el presidente donald trump su esposa y los eeuu saldrán de esto más fortalecidos los encomiendo en mis oraciones ,nuestro embajador fascista ante el oea en pleno campaña electoral quote tweet alejandro ordóñez oct el presidente donald trump su esposa y el eeuu salir de este más fortalecido él encomeir en mi oración
Gustavo Petro,@petrogustavo,91,1500,2200,[],este es el análisis que campo e galindo hizo de medellín del grupo empresarial antioqueño gea y de la política de blue jeans que hizo el desastre de hidroituango es por esta posición política que torturaron y asesinaron a campo e galindo ,este ser el análisis que campo e galindo hacer de medellín del grupo empresarial antioqueño gea y de el política de blue jeans que hacer el desastre de hidroituango ser por este posición político que torturar y asesinar a campo e galindo
